"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2020-01-21 10:26:07,TRUE,FALSE,0,FALSE,2020-01-21 10:26:07,0
2020-01-22 01:32:56,FALSE,FALSE,0,FALSE,2020-01-22 01:32:56,0
2020-01-22 10:46:45,TRUE,FALSE,0,FALSE,2020-01-22 10:46:45,0
2020-01-23 01:59:05,FALSE,FALSE,0,FALSE,2020-01-23 01:59:05,0
2020-01-23 10:31:45,TRUE,FALSE,0,FALSE,2020-01-23 10:31:45,0
2020-01-24 02:16:02,FALSE,FALSE,0,FALSE,2020-01-24 02:16:02,0
2020-01-24 10:36:45,TRUE,FALSE,0,FALSE,2020-01-24 10:36:45,0
2020-01-25 02:56:03,FALSE,FALSE,0,FALSE,2020-01-25 02:56:03,0
2020-01-25 10:00:49,TRUE,FALSE,0,FALSE,2020-01-25 10:00:49,0
2020-01-26 03:01:03,FALSE,FALSE,0,FALSE,2020-01-26 03:01:03,0
2020-01-26 09:58:40,TRUE,FALSE,0,FALSE,2020-01-26 09:58:40,0
2020-01-27 03:13:35,FALSE,FALSE,0,FALSE,2020-01-27 03:13:35,0
2020-01-27 09:46:08,TRUE,FALSE,0,FALSE,2020-01-27 09:46:08,0
2020-01-28 02:58:35,FALSE,FALSE,0,FALSE,2020-01-28 02:58:35,0
2020-01-28 10:16:46,TRUE,FALSE,0,FALSE,2020-01-28 10:16:46,0
2020-01-29 02:32:57,FALSE,FALSE,0,FALSE,2020-01-29 02:32:57,0
2020-01-29 10:10:37,TRUE,FALSE,0,FALSE,2020-01-29 10:10:37,0
2020-01-30 02:41:03,FALSE,FALSE,0,FALSE,2020-01-30 02:41:03,0
2020-01-30 09:48:40,TRUE,FALSE,0,FALSE,2020-01-30 09:48:40,0
2020-01-31 02:12:57,FALSE,FALSE,0,FALSE,2020-01-31 02:12:57,0
2020-01-31 09:26:08,TRUE,FALSE,0,FALSE,2020-01-31 09:26:08,0
2020-02-01 02:17:57,FALSE,FALSE,0,FALSE,2020-02-01 02:17:57,0
2020-02-01 09:13:40,TRUE,FALSE,0,FALSE,2020-02-01 09:13:40,0
2020-02-02 01:17:57,FALSE,FALSE,0,FALSE,2020-02-02 01:17:57,0
2020-02-02 09:53:40,TRUE,FALSE,0,FALSE,2020-02-02 09:53:40,0
2020-02-03 01:52:57,FALSE,FALSE,0,FALSE,2020-02-03 01:52:57,0
2020-02-03 10:03:40,TRUE,FALSE,0,FALSE,2020-02-03 10:03:40,0
2020-02-04 01:12:58,FALSE,FALSE,0,FALSE,2020-02-04 01:12:58,0
2020-02-04 10:25:50,TRUE,FALSE,0,FALSE,2020-02-04 10:25:50,0
2020-02-05 00:57:59,FALSE,FALSE,0,TRUE,2020-02-05 00:51:43,0
2020-02-06 10:16:53,TRUE,FALSE,0,TRUE,2020-02-06 10:36:47,0
2020-02-07 00:56:04,FALSE,FALSE,0,FALSE,2020-02-07 00:56:04,0
2020-02-07 10:13:41,TRUE,FALSE,0,FALSE,2020-02-07 10:13:41,0
2020-02-08 01:02:58,FALSE,FALSE,0,FALSE,2020-02-08 01:02:58,0
2020-02-08 10:01:47,TRUE,FALSE,0,FALSE,2020-02-08 10:01:47,0
2020-02-09 00:58:55,FALSE,FALSE,0,FALSE,2020-02-09 00:58:55,0
2020-02-09 09:58:41,TRUE,FALSE,0,FALSE,2020-02-09 09:58:41,0
2020-02-10 00:41:04,FALSE,FALSE,0,FALSE,2020-02-10 00:41:04,0
2020-02-10 09:51:47,TRUE,FALSE,0,FALSE,2020-02-10 09:51:47,0
2020-02-11 00:56:04,FALSE,FALSE,0,FALSE,2020-02-11 00:56:04,0
2020-02-11 10:18:41,TRUE,FALSE,0,FALSE,2020-02-11 10:18:41,0
2020-02-12 00:46:04,FALSE,FALSE,0,FALSE,2020-02-12 00:46:04,0
2020-02-12 10:38:41,TRUE,FALSE,0,FALSE,2020-02-12 10:38:41,0
2020-02-13 01:18:36,FALSE,FALSE,0,FALSE,2020-02-13 01:18:36,0
2020-02-13 11:16:47,TRUE,FALSE,0,FALSE,2020-02-13 11:16:47,0
2020-02-14 01:37:58,FALSE,FALSE,0,FALSE,2020-02-14 01:37:58,0
2020-02-14 11:21:48,TRUE,FALSE,0,FALSE,2020-02-14 11:21:48,0
2020-02-15 02:01:05,FALSE,FALSE,0,FALSE,2020-02-15 02:01:05,0
2020-02-15 11:46:48,TRUE,FALSE,0,FALSE,2020-02-15 11:46:48,0
2020-02-16 02:21:05,FALSE,FALSE,0,FALSE,2020-02-16 02:21:05,0
2020-02-16 12:01:48,TRUE,FALSE,0,FALSE,2020-02-16 12:01:48,0
2020-02-17 02:38:37,FALSE,FALSE,0,FALSE,2020-02-17 02:38:37,0
2020-02-17 12:01:48,TRUE,FALSE,0,FALSE,2020-02-17 12:01:48,0
2020-02-18 02:43:56,FALSE,FALSE,0,FALSE,2020-02-18 02:43:56,0
2020-02-18 12:01:10,TRUE,FALSE,0,FALSE,2020-02-18 12:01:10,0
2020-02-19 03:12:59,FALSE,FALSE,0,FALSE,2020-02-19 03:12:59,0
2020-02-19 11:33:42,TRUE,FALSE,0,FALSE,2020-02-19 11:33:42,0
2020-02-20 02:41:05,FALSE,FALSE,0,FALSE,2020-02-20 02:41:05,0
2020-02-20 10:58:42,TRUE,FALSE,0,FALSE,2020-02-20 10:58:42,0
2020-02-21 01:42:59,FALSE,FALSE,0,FALSE,2020-02-21 01:42:59,0
2020-02-21 10:18:42,TRUE,FALSE,0,FALSE,2020-02-21 10:18:42,0
2020-02-22 01:08:56,FALSE,FALSE,0,FALSE,2020-02-22 01:08:56,0
2020-02-22 10:08:42,TRUE,FALSE,0,FALSE,2020-02-22 10:08:42,0
2020-02-23 00:33:37,FALSE,FALSE,0,FALSE,2020-02-23 00:33:37,0
2020-02-23 10:31:10,TRUE,FALSE,0,FALSE,2020-02-23 10:31:10,0
2020-02-24 00:37:59,FALSE,FALSE,0,FALSE,2020-02-24 00:37:59,0
2020-02-24 10:41:10,TRUE,FALSE,0,FALSE,2020-02-24 10:41:10,0
2020-02-25 00:38:00,FALSE,FALSE,0,FALSE,2020-02-25 00:38:00,0
2020-02-25 10:40:52,TRUE,FALSE,0,FALSE,2020-02-25 10:40:52,0
2020-02-26 00:38:38,FALSE,FALSE,0,FALSE,2020-02-26 00:38:38,0
2020-02-26 10:51:11,TRUE,FALSE,0,FALSE,2020-02-26 10:51:11,0
2020-02-27 01:06:06,FALSE,FALSE,0,FALSE,2020-02-27 01:06:06,0
2020-02-27 11:31:11,TRUE,FALSE,0,FALSE,2020-02-27 11:31:11,0
2020-02-28 01:38:57,FALSE,FALSE,0,FALSE,2020-02-28 01:38:57,0
2020-02-28 11:33:43,TRUE,FALSE,0,FALSE,2020-02-28 11:33:43,0
2020-02-29 01:48:00,FALSE,FALSE,0,FALSE,2020-02-29 01:48:00,0
2020-02-29 11:26:11,TRUE,FALSE,0,FALSE,2020-02-29 11:26:11,0
2020-03-01 02:03:00,FALSE,FALSE,0,FALSE,2020-03-01 02:03:00,0
2020-03-01 11:13:43,TRUE,FALSE,0,FALSE,2020-03-01 11:13:43,0
2020-03-02 02:01:06,FALSE,FALSE,0,FALSE,2020-03-02 02:01:06,0
2020-03-02 11:01:49,TRUE,FALSE,0,FALSE,2020-03-02 11:01:49,0
2020-03-03 01:18:00,FALSE,FALSE,0,FALSE,2020-03-03 01:18:00,0
2020-03-03 10:28:43,TRUE,FALSE,0,FALSE,2020-03-03 10:28:43,0
2020-03-04 01:01:06,FALSE,FALSE,0,FALSE,2020-03-04 01:01:06,0
2020-03-04 10:30:52,TRUE,FALSE,0,FALSE,2020-03-04 10:30:52,0
2020-03-05 00:59:09,FALSE,FALSE,0,FALSE,2020-03-05 00:59:09,0
2020-03-05 10:46:11,TRUE,FALSE,0,FALSE,2020-03-05 10:46:11,0
2020-03-06 01:11:07,FALSE,FALSE,0,FALSE,2020-03-06 01:11:07,0
2020-03-06 11:18:44,TRUE,FALSE,0,FALSE,2020-03-06 11:18:44,0
2020-03-07 01:08:01,FALSE,FALSE,0,FALSE,2020-03-07 01:08:01,0
2020-03-07 11:06:50,TRUE,FALSE,0,FALSE,2020-03-07 11:06:50,0
2020-03-08 00:23:39,FALSE,FALSE,0,FALSE,2020-03-08 00:23:39,0
2020-03-08 11:00:53,TRUE,FALSE,0,FALSE,2020-03-08 11:00:53,0
2020-03-09 00:13:39,FALSE,FALSE,0,FALSE,2020-03-09 00:13:39,0
2020-03-09 10:41:50,TRUE,FALSE,0,FALSE,2020-03-09 10:41:50,0
2020-03-10 00:18:39,FALSE,FALSE,0,FALSE,2020-03-10 00:18:39,0
2020-03-10 10:58:44,TRUE,FALSE,0,FALSE,2020-03-10 10:58:44,0
2020-03-11 00:13:39,FALSE,FALSE,0,FALSE,2020-03-11 00:13:39,0
2020-03-11 10:31:12,TRUE,FALSE,0,FALSE,2020-03-11 10:31:12,0
2020-03-12 00:01:07,FALSE,FALSE,0,FALSE,2020-03-12 00:01:07,0
2020-03-12 10:36:50,TRUE,FALSE,0,FALSE,2020-03-12 10:36:50,0
2020-03-13 00:18:39,FALSE,FALSE,0,FALSE,2020-03-13 00:18:39,0
2020-03-13 10:26:12,TRUE,FALSE,0,FALSE,2020-03-13 10:26:12,0
2020-03-14 00:13:39,FALSE,FALSE,0,FALSE,2020-03-14 00:13:39,0
2020-03-14 10:41:50,TRUE,FALSE,0,FALSE,2020-03-14 10:41:50,0
2020-03-15 00:23:39,FALSE,FALSE,0,FALSE,2020-03-15 00:23:39,0
2020-03-15 10:58:44,TRUE,FALSE,0,FALSE,2020-03-15 10:58:44,0
2020-03-16 00:23:02,FALSE,FALSE,0,FALSE,2020-03-16 00:23:02,0
2020-03-16 10:53:45,TRUE,FALSE,0,FALSE,2020-03-16 10:53:45,0
2020-03-17 00:21:08,FALSE,FALSE,0,FALSE,2020-03-17 00:21:08,0
2020-03-17 10:56:13,TRUE,FALSE,0,FALSE,2020-03-17 10:56:13,0
