"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2020-01-04 09:53:37,TRUE,FALSE,0,FALSE,2020-01-04 09:53:37,0
2020-01-05 01:47:11,FALSE,FALSE,0,FALSE,2020-01-05 01:47:11,0
2020-01-05 10:19:34,TRUE,FALSE,0,FALSE,2020-01-05 10:19:34,0
2020-01-06 02:06:23,FALSE,FALSE,0,FALSE,2020-01-06 02:06:23,0
2020-01-06 10:36:28,TRUE,FALSE,0,FALSE,2020-01-06 10:36:28,0
2020-01-07 02:18:51,FALSE,FALSE,0,FALSE,2020-01-07 02:18:51,0
2020-01-07 10:19:34,TRUE,FALSE,0,FALSE,2020-01-07 10:19:34,0
2020-01-08 02:36:23,FALSE,FALSE,0,FALSE,2020-01-08 02:36:23,0
2020-01-08 10:28:56,TRUE,FALSE,0,FALSE,2020-01-08 10:28:56,0
2020-01-09 02:33:51,FALSE,FALSE,0,FALSE,2020-01-09 02:33:51,0
2020-01-09 10:08:56,TRUE,FALSE,0,FALSE,2020-01-09 10:08:56,0
2020-01-10 03:11:23,FALSE,FALSE,0,FALSE,2020-01-10 03:11:23,0
2020-01-10 09:28:56,TRUE,FALSE,0,FALSE,2020-01-10 09:28:56,0
2020-01-11 03:51:42,FALSE,FALSE,0,FALSE,2020-01-11 03:51:42,0
2020-01-11 09:16:28,TRUE,FALSE,0,FALSE,2020-01-11 09:16:28,0
2020-01-12 03:26:23,FALSE,FALSE,0,FALSE,2020-01-12 03:26:23,0
2020-01-12 09:34:34,TRUE,FALSE,0,FALSE,2020-01-12 09:34:34,0
2020-01-13 03:15:45,FALSE,FALSE,0,FALSE,2020-01-13 03:15:45,0
2020-01-13 09:06:28,TRUE,FALSE,0,FALSE,2020-01-13 09:06:28,0
2020-01-14 03:11:23,FALSE,FALSE,0,FALSE,2020-01-14 03:11:23,0
2020-01-14 08:48:37,TRUE,FALSE,0,FALSE,2020-01-14 08:48:37,0
2020-01-15 02:31:42,FALSE,FALSE,0,FALSE,2020-01-15 02:31:42,0
2020-01-15 09:03:25,TRUE,FALSE,0,FALSE,2020-01-15 09:03:25,0
2020-01-16 01:58:51,FALSE,FALSE,0,FALSE,2020-01-16 01:58:51,0
2020-01-16 09:13:25,TRUE,FALSE,0,FALSE,2020-01-16 09:13:25,0
2020-01-17 01:23:51,FALSE,FALSE,0,FALSE,2020-01-17 01:23:51,0
2020-01-17 09:39:34,TRUE,FALSE,0,FALSE,2020-01-17 09:39:34,0
2020-01-18 01:21:42,FALSE,FALSE,0,FALSE,2020-01-18 01:21:42,0
2020-01-18 09:58:37,TRUE,FALSE,0,FALSE,2020-01-18 09:58:37,0
2020-01-19 00:58:56,FALSE,FALSE,0,TRUE,2020-01-19 00:58:56,0
2020-02-01 10:14:40,TRUE,FALSE,0,TRUE,2020-02-01 10:36:47,0
2020-02-02 01:23:51,FALSE,FALSE,0,FALSE,2020-02-02 01:23:51,0
2020-02-02 10:21:28,TRUE,FALSE,0,FALSE,2020-02-02 10:21:28,0
2020-02-03 01:38:51,FALSE,FALSE,0,FALSE,2020-02-03 01:38:51,0
