"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2020-01-06 10:00:40,TRUE,FALSE,0,TRUE,2020-01-06 10:00:40,0
2020-01-07 01:27:32,FALSE,FALSE,0,FALSE,2020-01-07 01:27:32,0
2020-01-07 10:33:12,TRUE,FALSE,0,FALSE,2020-01-07 10:33:12,0
2020-01-08 01:40:32,FALSE,FALSE,0,FALSE,2020-01-08 01:40:32,0
2020-01-08 10:33:07,TRUE,FALSE,0,FALSE,2020-01-08 10:33:07,0
2020-01-09 02:02:59,FALSE,FALSE,0,FALSE,2020-01-09 02:02:59,0
2020-01-09 10:54:34,TRUE,FALSE,0,FALSE,2020-01-09 10:54:34,0
2020-01-10 02:27:53,FALSE,FALSE,0,FALSE,2020-01-10 02:27:53,0
2020-01-10 10:40:24,TRUE,FALSE,0,FALSE,2020-01-10 10:40:24,0
2020-01-11 03:00:16,FALSE,FALSE,0,FALSE,2020-01-11 03:00:16,0
2020-01-11 10:15:19,TRUE,FALSE,0,FALSE,2020-01-11 10:15:19,0
2020-01-12 03:50:10,FALSE,FALSE,0,FALSE,2020-01-12 03:50:10,0
2020-01-12 09:45:52,TRUE,FALSE,0,FALSE,2020-01-12 09:45:52,0
2020-01-13 04:07:37,FALSE,FALSE,0,FALSE,2020-01-13 04:07:37,0
2020-01-13 09:35:46,TRUE,FALSE,0,FALSE,2020-01-13 09:35:46,0
2020-01-14 03:39:59,FALSE,FALSE,0,FALSE,2020-01-14 03:39:59,0
2020-01-14 10:02:35,TRUE,FALSE,0,FALSE,2020-01-14 10:02:35,0
2020-01-15 03:17:26,FALSE,FALSE,0,FALSE,2020-01-15 03:17:26,0
2020-01-15 09:30:36,TRUE,FALSE,0,FALSE,2020-01-15 09:30:36,0
2020-01-16 03:14:49,FALSE,FALSE,0,FALSE,2020-01-16 03:14:49,0
2020-01-16 08:55:30,TRUE,FALSE,0,FALSE,2020-01-16 08:55:30,0
2020-01-17 02:09:44,FALSE,FALSE,0,FALSE,2020-01-17 02:09:44,0
2020-01-17 09:02:19,TRUE,FALSE,0,FALSE,2020-01-17 09:02:19,0
2020-01-18 01:26:32,FALSE,FALSE,0,FALSE,2020-01-18 01:26:32,0
2020-01-18 09:20:20,TRUE,FALSE,0,FALSE,2020-01-18 09:20:20,0
2020-01-19 01:02:43,FALSE,FALSE,0,FALSE,2020-01-19 01:02:43,0
2020-01-19 10:08:58,TRUE,FALSE,0,FALSE,2020-01-19 10:08:58,0
2020-01-20 00:58:56,FALSE,FALSE,0,TRUE,2020-01-20 00:58:56,0
2020-02-02 10:15:07,TRUE,FALSE,0,TRUE,2020-02-02 10:15:07,0
2020-02-03 01:18:12,FALSE,FALSE,0,FALSE,2020-02-03 01:18:12,0
2020-02-03 09:43:15,TRUE,FALSE,0,FALSE,2020-02-03 09:43:15,0
2020-02-04 01:13:07,FALSE,FALSE,0,FALSE,2020-02-04 01:13:07,0
2020-02-04 09:13:48,TRUE,FALSE,0,FALSE,2020-02-04 09:13:48,0
2020-02-05 01:05:33,FALSE,FALSE,0,FALSE,2020-02-05 01:05:33,0
2020-02-05 09:25:37,TRUE,FALSE,0,FALSE,2020-02-05 09:25:37,0
2020-02-06 01:27:56,FALSE,FALSE,0,FALSE,2020-02-06 01:27:56,0
2020-02-06 09:22:59,TRUE,FALSE,0,FALSE,2020-02-06 09:22:59,0
2020-02-07 01:52:50,FALSE,FALSE,0,FALSE,2020-02-07 01:52:50,0
2020-02-07 08:47:54,TRUE,FALSE,0,FALSE,2020-02-07 08:47:54,0
2020-02-08 01:15:36,FALSE,FALSE,0,FALSE,2020-02-08 01:15:36,0
2020-02-08 09:38:26,TRUE,FALSE,0,FALSE,2020-02-08 09:38:26,0
2020-02-09 01:57:40,FALSE,FALSE,0,FALSE,2020-02-09 01:57:40,0
2020-02-09 09:52:24,TRUE,FALSE,0,FALSE,2020-02-09 09:52:24,0
2020-02-10 02:10:06,FALSE,FALSE,0,FALSE,2020-02-10 02:10:06,0
2020-02-10 09:45:10,TRUE,FALSE,0,FALSE,2020-02-10 09:45:10,0
2020-02-11 01:52:29,FALSE,FALSE,0,FALSE,2020-02-11 01:52:29,0
2020-02-11 10:03:10,TRUE,FALSE,0,FALSE,2020-02-11 10:03:10,0
2020-02-12 00:52:24,FALSE,FALSE,0,FALSE,2020-02-12 00:52:24,0
2020-02-12 10:07:27,TRUE,FALSE,0,FALSE,2020-02-12 10:07:27,0
2020-02-13 00:57:18,FALSE,FALSE,0,FALSE,2020-02-13 00:57:18,0
2020-02-13 10:42:21,TRUE,FALSE,0,FALSE,2020-02-13 10:42:21,0
2020-02-14 00:44:29,FALSE,FALSE,0,TRUE,2020-02-14 00:44:29,0
2020-02-22 10:58:27,TRUE,FALSE,0,TRUE,2020-02-22 10:58:27,0
2020-02-23 00:38:19,FALSE,FALSE,0,FALSE,2020-02-23 00:38:19,0
2020-02-23 10:53:59,TRUE,FALSE,0,FALSE,2020-02-23 10:53:59,0
2020-02-24 01:03:51,FALSE,FALSE,0,FALSE,2020-02-24 01:03:51,0
2020-02-24 11:22:00,TRUE,FALSE,0,FALSE,2020-02-24 11:22:00,0
2020-02-25 01:21:14,FALSE,FALSE,0,FALSE,2020-02-25 01:21:14,0
2020-02-25 11:33:48,TRUE,FALSE,0,FALSE,2020-02-25 11:33:48,0
2020-02-26 01:39:28,FALSE,FALSE,0,FALSE,2020-02-26 01:39:28,0
2020-02-26 11:23:43,TRUE,FALSE,0,FALSE,2020-02-26 11:23:43,0
2020-02-27 01:43:35,FALSE,FALSE,0,FALSE,2020-02-27 01:43:35,0
2020-02-27 11:21:44,TRUE,FALSE,0,FALSE,2020-02-27 11:21:44,0
2020-02-28 01:30:57,FALSE,FALSE,0,FALSE,2020-02-28 01:30:57,0
2020-02-28 11:08:32,TRUE,FALSE,0,FALSE,2020-02-28 11:08:32,0
2020-02-29 01:07:46,FALSE,FALSE,0,FALSE,2020-02-29 01:07:46,0
2020-02-29 10:26:33,TRUE,FALSE,0,FALSE,2020-02-29 10:26:33,0
2020-03-01 00:22:41,FALSE,FALSE,0,FALSE,2020-03-01 00:22:41,0
2020-03-01 09:58:22,TRUE,FALSE,0,FALSE,2020-03-01 09:58:22,0
