"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2019-12-14 01:07:38,FALSE,FALSE,0,FALSE,2019-12-14 05:02:22,0
2019-12-14 09:49:59,TRUE,FALSE,0,FALSE,2019-12-14 09:49:59,0
2019-12-15 00:57:22,FALSE,FALSE,0,FALSE,2019-12-15 00:57:22,0
2019-12-15 09:54:59,TRUE,FALSE,0,FALSE,2019-12-15 09:54:59,0
2019-12-16 01:02:22,FALSE,FALSE,0,FALSE,2019-12-16 01:02:22,0
2019-12-16 09:52:54,TRUE,FALSE,0,FALSE,2019-12-16 07:33:05,0
2019-12-17 00:49:16,FALSE,FALSE,0,FALSE,2019-12-17 00:49:16,0
2019-12-17 09:53:05,TRUE,FALSE,0,FALSE,2019-12-17 09:53:05,0
2019-12-18 00:47:22,FALSE,FALSE,0,FALSE,2019-12-18 00:47:22,0
2019-12-18 09:54:59,TRUE,FALSE,0,FALSE,2019-12-18 09:54:59,0
2019-12-19 00:47:22,FALSE,FALSE,0,FALSE,2019-12-19 00:47:22,0
2019-12-19 10:02:27,TRUE,FALSE,0,FALSE,2019-12-19 10:02:27,0
