"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2019-12-26 00:54:43,FALSE,FALSE,0,FALSE,2019-12-26 00:54:43,0
2019-12-26 09:58:32,TRUE,FALSE,0,FALSE,2019-12-26 09:58:32,0
2019-12-27 00:50:21,FALSE,FALSE,0,FALSE,2019-12-27 00:50:21,0
2019-12-27 09:57:55,TRUE,FALSE,0,FALSE,2019-12-27 09:57:55,0
2019-12-28 00:55:22,FALSE,FALSE,0,FALSE,2019-12-28 00:55:22,0
2019-12-28 09:58:33,TRUE,FALSE,0,FALSE,2019-12-28 09:58:33,0
2019-12-29 00:52:50,FALSE,FALSE,0,FALSE,2019-12-29 00:52:50,0
2019-12-29 09:57:55,TRUE,FALSE,0,FALSE,2019-12-29 09:57:55,0
2019-12-30 00:55:23,FALSE,FALSE,0,FALSE,2019-12-30 00:55:23,0
2019-12-30 09:57:56,TRUE,FALSE,0,FALSE,2019-12-30 09:57:56,0
