"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2019-12-26 01:02:22,FALSE,FALSE,0,FALSE,2019-12-26 01:02:22,0
2019-12-26 09:58:05,TRUE,FALSE,0,FALSE,2019-12-26 09:58:05,0
2019-12-27 00:52:22,FALSE,FALSE,0,FALSE,2019-12-27 00:52:22,0
2019-12-27 09:58:05,TRUE,FALSE,0,FALSE,2019-12-27 09:58:05,0
2019-12-28 00:55:13,FALSE,FALSE,0,FALSE,2019-12-28 00:55:13,0
2019-12-28 09:58:05,TRUE,FALSE,0,FALSE,2019-12-28 09:58:05,0
2019-12-29 00:52:22,FALSE,FALSE,0,FALSE,2019-12-29 00:52:22,0
2019-12-29 09:57:27,TRUE,FALSE,0,FALSE,2019-12-29 09:57:27,0
2019-12-30 00:55:13,FALSE,FALSE,0,FALSE,2019-12-30 00:55:13,0
2019-12-30 09:57:27,TRUE,FALSE,0,FALSE,2019-12-30 09:57:27,0
