"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2019-12-20 00:54:22,FALSE,FALSE,0,FALSE,2019-12-20 00:54:22,0
2019-12-20 09:59:08,TRUE,FALSE,0,FALSE,2019-12-20 09:59:08,0
2019-12-21 00:51:54,FALSE,FALSE,0,FALSE,2019-12-21 00:51:54,0
2019-12-21 09:54:27,TRUE,FALSE,0,FALSE,2019-12-21 09:54:27,0
2019-12-22 00:54:22,FALSE,FALSE,0,FALSE,2019-12-22 00:54:22,0
2019-12-22 09:54:27,TRUE,FALSE,0,FALSE,2019-12-22 09:54:27,0
2019-12-23 00:54:22,FALSE,FALSE,0,FALSE,2019-12-23 00:54:22,0
2019-12-23 09:54:27,TRUE,FALSE,0,FALSE,2019-12-23 09:54:27,0
2019-12-24 00:54:22,FALSE,FALSE,0,FALSE,2019-12-24 00:54:22,0
2019-12-24 09:55:05,TRUE,FALSE,0,FALSE,2019-12-24 09:55:05,0
2019-12-25 00:51:55,FALSE,FALSE,0,FALSE,2019-12-25 00:51:55,0
2019-12-25 09:54:28,TRUE,FALSE,0,FALSE,2019-12-25 09:54:28,0
