"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2019-12-26 00:46:00,FALSE,FALSE,0,FALSE,2019-12-26 00:46:00,0
2019-12-26 10:06:43,TRUE,FALSE,0,FALSE,2019-12-26 10:06:43,0
2019-12-27 00:42:54,FALSE,FALSE,0,FALSE,2019-12-27 00:42:54,0
2019-12-27 10:06:43,TRUE,FALSE,0,FALSE,2019-12-27 10:06:43,0
2019-12-28 00:51:00,FALSE,FALSE,0,FALSE,2019-12-28 00:51:00,0
2019-12-28 10:06:43,TRUE,FALSE,0,FALSE,2019-12-28 10:06:43,0
2019-12-29 00:42:54,FALSE,FALSE,0,FALSE,2019-12-29 00:42:54,0
2019-12-29 10:03:37,TRUE,FALSE,0,FALSE,2019-12-29 10:03:37,0
2019-12-30 00:51:00,FALSE,FALSE,0,FALSE,2019-12-30 00:51:00,0
2019-12-30 10:01:43,TRUE,FALSE,0,FALSE,2019-12-30 10:01:43,0
